alert_id,created_at,alert_type,severity,title,description,entity_type,entity_id,threshold_value,actual_value,status,assigned_to,resolved_at,resolution_notes,auto_generated,escalation_level,related_alerts
ALT-009320,2019-07-11T10:00:00Z,Contract expiring,Medium,Contract expiring detected for SUP-0063,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0063,32.8,83.71,resolved,USR-0050,2019-08-07T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009321,2018-10-02T19:00:00Z,Risk score spike,Critical,Risk score spike detected for SUP-0164,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0164,55.65,131.99,resolved,USR-0037,2018-10-06T12:00:00Z,Supplier contacted and mitigation recorded,true,3,[]
ALT-009322,2015-12-25T06:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-116637,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-116637,47.78,128.36,resolved,USR-0057,2016-01-19T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009323,2021-06-18T17:00:00Z,Supplier delay,High,Supplier delay detected for SUP-0117,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0117,69.12,139.21,open,USR-0077,,,true,1,[]
ALT-009324,2016-04-07T08:00:00Z,Price spike,High,Price spike detected for PO-117308,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-117308,22.79,78.59,resolved,USR-0039,2016-04-15T12:00:00Z,Supplier contacted and mitigation recorded,true,3,[]
ALT-009325,2020-10-04T23:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-122274,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-122274,11.93,109.01,open,USR-0005,,,true,0,[]
ALT-009326,2024-09-03T08:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-121920,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-121920,22.54,36.31,resolved,USR-0003,2024-09-06T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009327,2022-01-25T19:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0304,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0304,21.3,110.99,open,USR-0043,,,true,3,[]
ALT-009328,2022-12-20T22:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0025,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0025,42.79,12.82,open,USR-0012,,,true,3,[]
ALT-009329,2021-10-03T22:00:00Z,Demand surge,High,Demand surge detected for PO-131509,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-131509,82.37,71.7,open,USR-0042,,,true,2,[]
ALT-009330,2018-06-10T23:00:00Z,Price spike,High,Price spike detected for PO-134379,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-134379,20.28,42.04,resolved,USR-0077,2018-06-17T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009331,2017-09-27T18:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-100049,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-100049,58.49,23.41,resolved,USR-0051,2017-10-02T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009332,2021-02-26T00:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0237,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0237,67.61,36.1,open,USR-0031,,,true,3,[]
ALT-009333,2018-10-24T22:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-148086,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-148086,41.43,49.79,resolved,USR-0035,2018-11-20T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009334,2020-08-21T03:00:00Z,Stock low,Medium,Stock low detected for INV-KR-TIM,Automated monitoring threshold exceeded; review recommended.,inventory,INV-KR-TIM,42.42,97.53,resolved,USR-0043,2020-08-23T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009335,2018-06-23T00:00:00Z,Supplier delay,High,Supplier delay detected for SUP-0117,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0117,76.46,47.75,open,USR-0082,,,true,2,[]
ALT-009336,2022-10-28T02:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-141948,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-141948,55.8,44.58,open,USR-0054,,,true,2,[]
ALT-009337,2017-01-16T09:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0217,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0217,16.04,87.21,resolved,USR-0016,2017-01-31T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009338,2018-05-05T22:00:00Z,Stock overstock,Low,Stock overstock detected for INV-IN-PLA,Automated monitoring threshold exceeded; review recommended.,inventory,INV-IN-PLA,26.1,65.05,resolved,USR-0018,2018-05-12T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009339,2020-03-04T15:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-144380,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-144380,63.96,92.98,resolved,USR-0077,2020-03-30T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009340,2016-01-10T10:00:00Z,Stock overstock,Low,Stock overstock detected for INV-IN-SLC,Automated monitoring threshold exceeded; review recommended.,inventory,INV-IN-SLC,18.71,45.82,resolved,USR-0027,2016-02-06T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009341,2021-01-19T03:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0062,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0062,33.39,48.7,resolved,USR-0080,2021-01-28T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009342,2024-05-19T07:00:00Z,Stock low,Medium,Stock low detected for INV-ZA-COP,Automated monitoring threshold exceeded; review recommended.,inventory,INV-ZA-COP,60.9,96.48,resolved,USR-0032,2024-06-08T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009343,2016-12-30T18:00:00Z,Stock low,Medium,Stock low detected for INV-JP-TIM,Automated monitoring threshold exceeded; review recommended.,inventory,INV-JP-TIM,26.39,90.04,resolved,USR-0004,2017-01-10T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009344,2020-04-11T09:00:00Z,Stock low,Medium,Stock low detected for INV-IN-SLC,Automated monitoring threshold exceeded; review recommended.,inventory,INV-IN-SLC,63.08,88.33,resolved,USR-0007,2020-04-26T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009345,2022-04-23T10:00:00Z,Demand surge,High,Demand surge detected for PO-121990,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-121990,97.36,132.18,open,USR-0061,,,true,2,[]
ALT-009346,2023-01-08T03:00:00Z,Demand surge,High,Demand surge detected for PO-120305,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-120305,55.63,60.8,resolved,USR-0018,2023-01-19T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009347,2020-12-17T06:00:00Z,Demand surge,High,Demand surge detected for PO-138981,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-138981,56.22,84.98,resolved,USR-0020,2021-01-07T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009348,2016-10-29T02:00:00Z,Quality failure,Critical,Quality failure detected for SUP-0070,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0070,54.44,63.13,open,USR-0060,,,true,1,[]
ALT-009349,2020-12-22T01:00:00Z,Stock low,Medium,Stock low detected for INV-KR-GLS,Automated monitoring threshold exceeded; review recommended.,inventory,INV-KR-GLS,20.97,139.35,resolved,USR-0078,2021-01-08T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009350,2022-06-16T06:00:00Z,Supplier delay,High,Supplier delay detected for SUP-0193,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0193,79.18,114.86,resolved,USR-0061,2022-06-24T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009351,2017-07-29T07:00:00Z,Contract expiring,Medium,Contract expiring detected for SUP-0179,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0179,43.4,83.8,resolved,USR-0082,2017-08-12T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009352,2021-01-12T12:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0192,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0192,57.34,107.63,resolved,USR-0004,2021-02-03T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009353,2021-10-08T11:00:00Z,Contract expiring,Medium,Contract expiring detected for SUP-0088,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0088,18.35,49.73,resolved,USR-0056,2021-10-26T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009354,2023-08-25T18:00:00Z,Supplier delay,High,Supplier delay detected for SUP-0031,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0031,93.6,130.09,resolved,USR-0036,2023-09-21T12:00:00Z,Supplier contacted and mitigation recorded,true,3,[]
ALT-009355,2018-08-18T19:00:00Z,Stock low,Medium,Stock low detected for INV-AU-ALM,Automated monitoring threshold exceeded; review recommended.,inventory,INV-AU-ALM,29.76,55.21,resolved,USR-0084,2018-08-28T12:00:00Z,Supplier contacted and mitigation recorded,true,3,[]
ALT-009356,2019-08-20T01:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0154,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0154,50.9,67.56,resolved,USR-0034,2019-09-08T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009357,2024-06-23T22:00:00Z,Stock low,Medium,Stock low detected for INV-US-CTN,Automated monitoring threshold exceeded; review recommended.,inventory,INV-US-CTN,34.38,17.39,open,USR-0059,,,true,3,[]
ALT-009358,2022-02-11T06:00:00Z,Supplier delay,High,Supplier delay detected for SUP-0015,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0015,82.1,80.74,resolved,USR-0074,2022-02-27T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009359,2016-10-13T10:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-146851,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-146851,62.04,52.72,resolved,USR-0045,2016-10-30T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009360,2024-12-14T14:00:00Z,Demand surge,High,Demand surge detected for PO-105414,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-105414,70.16,94.23,resolved,USR-0080,2024-12-26T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009361,2022-05-01T13:00:00Z,Demand surge,High,Demand surge detected for PO-129609,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-129609,60.93,39.36,open,USR-0055,,,true,0,[]
ALT-009362,2018-10-24T07:00:00Z,Demand surge,High,Demand surge detected for PO-130937,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-130937,32.98,105.43,resolved,USR-0037,2018-10-28T12:00:00Z,Supplier contacted and mitigation recorded,true,3,[]
ALT-009363,2024-02-23T07:00:00Z,Price spike,High,Price spike detected for PO-109569,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-109569,35.65,50.4,resolved,USR-0020,2024-03-15T12:00:00Z,Supplier contacted and mitigation recorded,true,3,[]
ALT-009364,2016-02-29T12:00:00Z,Risk score spike,Critical,Risk score spike detected for SUP-0052,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0052,74.38,118.96,resolved,USR-0057,2016-03-02T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009365,2022-03-14T00:00:00Z,Quality failure,Critical,Quality failure detected for SUP-0002,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0002,30.86,115.93,resolved,USR-0058,2022-03-22T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009366,2015-08-13T15:00:00Z,Stock low,Medium,Stock low detected for INV-TR-LIT,Automated monitoring threshold exceeded; review recommended.,inventory,INV-TR-LIT,85.44,13.74,resolved,USR-0048,2015-08-29T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009367,2017-02-14T09:00:00Z,Supplier delay,High,Supplier delay detected for SUP-0038,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0038,30.96,71.54,resolved,USR-0010,2017-02-22T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009368,2024-03-30T19:00:00Z,Quality failure,Critical,Quality failure detected for SUP-0149,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0149,54.14,109.35,open,USR-0081,,,true,3,[]
ALT-009369,2016-02-18T19:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0062,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0062,70.4,86.06,resolved,USR-0003,2016-03-14T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009370,2018-09-27T07:00:00Z,Price spike,High,Price spike detected for PO-115763,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-115763,96.69,57.14,open,USR-0001,,,true,1,[]
ALT-009371,2020-02-24T22:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-124255,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-124255,88.48,110.75,open,USR-0077,,,true,0,[]
ALT-009372,2017-09-19T20:00:00Z,Quality failure,Critical,Quality failure detected for SUP-0183,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0183,46.48,99.3,resolved,USR-0046,2017-09-24T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009373,2018-11-08T15:00:00Z,Anomaly detected,High,Anomaly detected detected for PO-117261,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-117261,22.6,126.74,open,USR-0038,,,true,1,[]
ALT-009374,2017-07-31T08:00:00Z,Price spike,High,Price spike detected for PO-108609,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-108609,91.1,78.79,resolved,USR-0083,2017-08-24T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009375,2021-03-07T19:00:00Z,Stock low,Medium,Stock low detected for INV-AU-SEM,Automated monitoring threshold exceeded; review recommended.,inventory,INV-AU-SEM,40.55,47.86,resolved,USR-0023,2021-03-18T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009376,2017-02-21T07:00:00Z,Price spike,High,Price spike detected for PO-149973,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-149973,62.12,90.39,resolved,USR-0030,2017-03-03T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009377,2023-03-07T15:00:00Z,Stock low,Medium,Stock low detected for INV-MX-CEM,Automated monitoring threshold exceeded; review recommended.,inventory,INV-MX-CEM,19.08,64.45,resolved,USR-0018,2023-04-04T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009378,2015-12-23T23:00:00Z,Supplier delay,High,Supplier delay detected for SUP-0077,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0077,81.6,104.7,resolved,USR-0016,2016-01-02T12:00:00Z,Supplier contacted and mitigation recorded,true,3,[]
ALT-009379,2017-11-16T21:00:00Z,Risk score spike,Critical,Risk score spike detected for SUP-0134,Automated monitoring threshold exceeded; review recommended.,supplier,SUP-0134,12.85,78.73,resolved,USR-0048,2017-12-08T12:00:00Z,Supplier contacted and mitigation recorded,true,2,[]
ALT-009380,2019-03-16T20:00:00Z,Payment overdue,Medium,Payment overdue detected for CUS-0302,Automated monitoring threshold exceeded; review recommended.,customer,CUS-0302,62.65,70.25,resolved,USR-0050,2019-03-22T12:00:00Z,Supplier contacted and mitigation recorded,true,1,[]
ALT-009381,2022-01-14T10:00:00Z,Demand surge,High,Demand surge detected for PO-149940,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-149940,83.66,12.62,resolved,USR-0079,2022-01-16T12:00:00Z,Supplier contacted and mitigation recorded,true,3,[]
ALT-009382,2021-10-08T15:00:00Z,Stock low,Medium,Stock low detected for INV-AU-COP,Automated monitoring threshold exceeded; review recommended.,inventory,INV-AU-COP,71.45,62.09,resolved,USR-0069,2021-11-05T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009383,2018-01-11T16:00:00Z,Stock overstock,Low,Stock overstock detected for INV-DE-REE,Automated monitoring threshold exceeded; review recommended.,inventory,INV-DE-REE,67.84,55.42,resolved,USR-0045,2018-02-07T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
ALT-009384,2017-03-30T09:00:00Z,Demand surge,High,Demand surge detected for PO-104718,Automated monitoring threshold exceeded; review recommended.,purchase_order,PO-104718,66.02,100.59,resolved,USR-0046,2017-04-02T12:00:00Z,Supplier contacted and mitigation recorded,true,0,[]
