contract_id,customer_id,supplier_id,commodity_code,contract_type,start_date,end_date,contract_value_usd,payment_terms,delivery_terms,quality_requirements,penalty_clauses,termination_notice_days,auto_renewal,renewal_date,signed_by_customer,signed_by_supplier,contract_status,amendments_count,version
CON-04065,CUS-0290,SUP-0054,TIM,Fixed Price,2020-07-07,2021-07-07,13679030.74,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-06-07,true,true,expired,0,5
CON-04066,CUS-0242,SUP-0173,COP,Time & Materials,2022-01-17,2023-01-17,3280448.23,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-12-18,true,true,expired,3,6
CON-04067,CUS-0307,SUP-0087,NIC,Cost Plus,2023-10-16,2024-10-15,12838217.11,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2024-09-15,true,true,active,4,6
CON-04068,CUS-0311,SUP-0064,GLS,Volume Discount,2023-11-10,2026-11-09,3387652.92,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2026-10-10,true,true,active,2,2
CON-04069,CUS-0264,SUP-0179,GLS,Volume Discount,2021-04-08,2022-04-08,6930643.36,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-03-09,true,true,expired,5,1
CON-04070,CUS-0192,SUP-0104,ALM,Cost Plus,2022-09-05,2023-09-05,7135427.12,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-08-06,true,true,expired,2,4
CON-04071,CUS-0118,SUP-0150,NIC,Volume Discount,2021-09-19,2023-09-19,3977513.43,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2023-08-20,true,true,expired,5,1
CON-04072,CUS-0082,SUP-0167,LIT,Time & Materials,2019-06-08,2020-06-07,6179806.66,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-05-08,true,true,expired,2,4
CON-04073,CUS-0010,SUP-0166,CTN,Framework,2019-06-20,2020-06-19,6281898.64,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2020-05-20,true,true,expired,3,5
CON-04074,CUS-0189,SUP-0067,SEM,Volume Discount,2021-04-22,2024-04-21,6927280.89,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-03-22,true,true,active,4,2
CON-04075,CUS-0099,SUP-0168,GLS,Fixed Price,2022-08-24,2023-08-24,6428168.03,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-07-25,true,true,expired,3,6
CON-04076,CUS-0302,SUP-0022,NIC,Time & Materials,2018-07-11,2020-07-10,14346820.44,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2020-06-10,true,true,expired,4,2
CON-04077,CUS-0257,SUP-0069,PLA,Cost Plus,2017-01-05,2020-01-05,3596518.87,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-12-06,true,true,expired,5,4
CON-04078,CUS-0235,SUP-0011,CEM,Framework,2018-01-09,2021-01-08,4824566.03,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-12-09,true,true,expired,4,1
CON-04079,CUS-0307,SUP-0180,PAP,Fixed Price,2021-04-21,2024-04-20,7814121.23,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-03-21,true,true,active,0,5
CON-04080,CUS-0087,SUP-0002,SEM,Volume Discount,2017-01-22,2020-01-22,4302643.81,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-12-23,true,true,expired,4,2
CON-04081,CUS-0200,SUP-0181,REE,Framework,2017-06-20,2020-06-19,12530170.57,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2020-05-20,true,true,expired,1,2
CON-04082,CUS-0246,SUP-0029,REE,Fixed Price,2023-09-22,2026-09-21,2314449.51,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2026-08-22,true,true,active,2,3
CON-04083,CUS-0271,SUP-0011,REE,Framework,2020-09-10,2022-09-10,14868978.27,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-08-11,true,true,expired,3,2
CON-04084,CUS-0212,SUP-0037,ALM,Time & Materials,2016-11-20,2017-11-20,13855412.0,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2017-10-21,true,true,expired,2,3
CON-04085,CUS-0169,SUP-0110,TIM,Framework,2021-10-24,2022-10-24,2436114.39,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-09-24,true,true,expired,3,6
CON-04086,CUS-0187,SUP-0094,ALM,Volume Discount,2019-07-05,2020-07-04,5421717.76,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-06-04,true,true,expired,3,6
CON-04087,CUS-0144,SUP-0173,NIC,Fixed Price,2021-09-07,2024-09-06,6428386.69,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-08-07,true,true,active,0,5
CON-04088,CUS-0111,SUP-0184,SEM,Cost Plus,2015-05-07,2018-05-06,1949608.79,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-04-06,true,true,expired,3,3
CON-04089,CUS-0157,SUP-0070,CEM,Volume Discount,2016-04-04,2017-04-04,1636195.87,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2017-03-05,true,true,expired,5,1
CON-04090,CUS-0099,SUP-0154,PAP,Fixed Price,2015-08-08,2016-08-07,12022069.21,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2016-07-08,true,true,expired,3,4
CON-04091,CUS-0204,SUP-0185,ALM,Volume Discount,2015-09-21,2016-09-20,11204042.94,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2016-08-21,true,true,expired,1,1
CON-04092,CUS-0123,SUP-0116,CEM,Cost Plus,2022-02-16,2025-02-15,14173060.13,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2025-01-16,true,true,active,1,2
CON-04093,CUS-0199,SUP-0168,REE,Fixed Price,2020-01-15,2023-01-14,6790394.71,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-12-15,true,true,expired,3,1
CON-04094,CUS-0092,SUP-0085,PAP,Volume Discount,2017-11-16,2019-11-16,13483711.45,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-10-17,true,true,expired,0,4
CON-04095,CUS-0149,SUP-0200,SEM,Framework,2020-04-07,2023-04-07,10586881.39,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-03-08,true,true,expired,2,4
CON-04096,CUS-0074,SUP-0182,COP,Framework,2020-03-18,2021-03-18,9968422.48,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-02-16,true,true,expired,4,2
CON-04097,CUS-0151,SUP-0038,SEM,Cost Plus,2015-03-16,2017-03-15,13603554.27,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2017-02-13,true,true,expired,1,2
CON-04098,CUS-0198,SUP-0022,SEM,Fixed Price,2022-05-13,2025-05-12,8642424.12,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2025-04-12,true,true,active,2,3
CON-04099,CUS-0022,SUP-0174,PLA,Fixed Price,2022-10-08,2023-10-08,11555894.73,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2023-09-08,true,true,expired,5,5
CON-04100,CUS-0203,SUP-0063,RBR,Cost Plus,2023-03-23,2026-03-22,7087940.93,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2026-02-20,true,true,active,3,5
CON-04101,CUS-0157,SUP-0080,CTN,Fixed Price,2022-12-13,2024-12-12,12044725.56,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-11-12,true,false,active,5,4
CON-04102,CUS-0200,SUP-0097,GLS,Time & Materials,2022-04-20,2025-04-19,13759506.02,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2025-03-20,true,true,active,2,1
CON-04103,CUS-0221,SUP-0176,RBR,Fixed Price,2017-08-01,2020-07-31,8187914.18,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-07-01,true,true,expired,5,1
CON-04104,CUS-0036,SUP-0071,STL,Time & Materials,2016-01-14,2017-01-13,11752390.41,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-12-14,true,true,expired,4,6
CON-04105,CUS-0098,SUP-0193,NIC,Time & Materials,2017-04-07,2020-04-06,7309527.64,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2020-03-07,true,true,expired,4,3
CON-04106,CUS-0236,SUP-0101,CEM,Fixed Price,2023-08-21,2025-08-20,14677339.5,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2025-07-21,true,true,active,0,2
CON-04107,CUS-0185,SUP-0200,COP,Volume Discount,2016-11-10,2018-11-10,6304469.37,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-10-11,true,true,expired,3,5
CON-04108,CUS-0159,SUP-0119,GLS,Fixed Price,2015-01-04,2017-01-03,7024012.75,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-12-04,true,true,expired,4,4
CON-04109,CUS-0046,SUP-0038,LIT,Fixed Price,2015-10-12,2016-10-11,9642272.24,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2016-09-11,true,true,expired,5,1
CON-04110,CUS-0288,SUP-0198,LIT,Fixed Price,2023-05-13,2026-05-12,5075488.75,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2026-04-12,true,true,active,1,6
CON-04111,CUS-0174,SUP-0030,CEM,Fixed Price,2021-12-09,2023-12-09,11002170.41,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-11-09,true,true,expired,0,3
CON-04112,CUS-0251,SUP-0175,REE,Fixed Price,2017-11-09,2019-11-09,13080815.93,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-10-10,true,true,expired,0,3
CON-04113,CUS-0154,SUP-0119,CEM,Volume Discount,2021-04-20,2023-04-20,12015622.77,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-03-21,true,true,expired,4,3
CON-04114,CUS-0006,SUP-0010,PAP,Fixed Price,2016-02-24,2019-02-23,1046643.15,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-01-24,true,true,expired,2,2
CON-04115,CUS-0101,SUP-0173,GLS,Cost Plus,2015-07-17,2016-07-16,14970489.74,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-06-16,true,true,expired,4,1
CON-04116,CUS-0174,SUP-0138,PLA,Fixed Price,2023-04-22,2024-04-21,10887316.79,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2024-03-22,true,true,active,3,6
CON-04117,CUS-0146,SUP-0184,PAP,Fixed Price,2019-10-07,2021-10-06,8317179.52,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-09-06,true,true,expired,3,4
CON-04118,CUS-0010,SUP-0014,REE,Fixed Price,2022-06-14,2024-06-13,10904480.63,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-05-14,true,true,active,4,1
CON-04119,CUS-0155,SUP-0005,NIC,Time & Materials,2017-10-04,2019-10-04,8451274.27,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-09-04,true,true,expired,1,4
CON-04120,CUS-0054,SUP-0021,RBR,Fixed Price,2015-10-18,2018-10-17,5185559.81,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2018-09-17,true,true,expired,3,4
CON-04121,CUS-0041,SUP-0201,SLC,Volume Discount,2016-05-17,2019-05-17,6883363.07,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-04-17,true,true,expired,1,4
CON-04122,CUS-0296,SUP-0092,RBR,Fixed Price,2015-07-06,2017-07-05,3518845.22,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2017-06-05,true,true,expired,2,4
CON-04123,CUS-0038,SUP-0024,PAP,Cost Plus,2017-06-23,2019-06-23,14750565.09,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-05-24,true,true,expired,2,2
CON-04124,CUS-0140,SUP-0090,ALM,Framework,2020-02-13,2021-02-12,9946056.5,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2021-01-13,true,true,expired,3,6
CON-04125,CUS-0202,SUP-0075,COP,Fixed Price,2019-05-17,2021-05-16,2384604.95,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-04-16,true,true,expired,1,5
CON-04126,CUS-0197,SUP-0078,REE,Volume Discount,2023-05-15,2025-05-14,3848528.76,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2025-04-14,true,true,active,1,1
CON-04127,CUS-0068,SUP-0098,CEM,Fixed Price,2017-12-03,2018-12-03,13036756.84,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-11-03,true,true,expired,5,1
CON-04128,CUS-0022,SUP-0081,PLA,Cost Plus,2017-03-09,2020-03-08,12899465.11,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-02-07,true,true,expired,3,4
CON-04129,CUS-0246,SUP-0138,STL,Fixed Price,2021-06-10,2024-06-09,6619096.9,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-05-10,true,false,active,1,6
CON-04130,CUS-0025,SUP-0051,ALM,Cost Plus,2015-06-14,2018-06-13,14347274.81,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-05-14,true,true,expired,0,2
CON-04131,CUS-0052,SUP-0177,GLS,Fixed Price,2021-05-05,2022-05-05,141200.88,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2022-04-05,true,true,expired,2,2
CON-04132,CUS-0177,SUP-0195,COP,Fixed Price,2023-04-10,2026-04-09,11433607.1,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2026-03-10,true,true,active,0,2
CON-04133,CUS-0257,SUP-0106,COP,Time & Materials,2017-11-17,2018-11-17,5951563.49,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2018-10-18,true,true,expired,2,2
CON-04134,CUS-0154,SUP-0088,GLS,Fixed Price,2022-08-20,2025-08-19,14683471.05,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2025-07-20,true,true,active,5,6
CON-04135,CUS-0043,SUP-0086,COP,Fixed Price,2022-06-14,2023-06-14,3734092.0,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-05-15,true,true,expired,4,4
CON-04136,CUS-0163,SUP-0092,CEM,Fixed Price,2019-09-12,2020-09-11,4148533.91,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2020-08-12,true,true,expired,5,6
CON-04137,CUS-0102,SUP-0166,CTN,Fixed Price,2022-12-14,2024-12-13,12103682.53,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-11-13,true,true,active,2,6
CON-04138,CUS-0184,SUP-0124,REE,Fixed Price,2020-11-06,2021-11-06,3228434.97,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2021-10-07,true,true,expired,4,4
CON-04139,CUS-0181,SUP-0157,CEM,Fixed Price,2016-07-14,2017-07-14,4459696.01,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2017-06-14,true,true,expired,2,4
CON-04140,CUS-0251,SUP-0070,PLA,Fixed Price,2015-03-23,2016-03-22,5421635.02,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2016-02-21,true,true,expired,5,1
CON-04141,CUS-0060,SUP-0048,ALM,Fixed Price,2022-03-08,2023-03-08,13687275.22,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-02-06,true,true,expired,5,3
CON-04142,CUS-0101,SUP-0185,COP,Time & Materials,2015-04-18,2017-04-17,2582336.32,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2017-03-18,true,true,expired,5,6
CON-04143,CUS-0109,SUP-0153,LIT,Volume Discount,2015-03-19,2016-03-18,921678.83,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2016-02-17,true,true,expired,5,2
CON-04144,CUS-0296,SUP-0177,TIM,Fixed Price,2017-06-19,2019-06-19,7447746.67,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2019-05-20,true,true,expired,5,3
CON-04145,CUS-0205,SUP-0196,LIT,Fixed Price,2019-05-19,2021-05-18,3481653.3,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-04-18,true,true,expired,3,5
CON-04146,CUS-0020,SUP-0024,SLC,Time & Materials,2019-07-22,2022-07-21,1091524.17,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2022-06-21,true,true,expired,5,5
CON-04147,CUS-0287,SUP-0105,STL,Time & Materials,2023-09-08,2024-09-07,8031807.02,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-08-08,true,true,active,2,5
CON-04148,CUS-0132,SUP-0095,LIT,Cost Plus,2015-11-16,2016-11-15,10900568.15,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2016-10-16,true,true,expired,2,4
CON-04149,CUS-0122,SUP-0020,ALM,Fixed Price,2023-06-04,2025-06-03,9454372.9,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2025-05-04,true,true,active,2,3
CON-04150,CUS-0047,SUP-0184,RBR,Volume Discount,2020-12-04,2021-12-04,1840732.62,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-11-04,true,true,expired,4,6
CON-04151,CUS-0311,SUP-0042,LIT,Volume Discount,2019-09-06,2022-09-05,4463810.13,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-08-06,true,true,expired,5,5
CON-04152,CUS-0079,SUP-0205,GLS,Fixed Price,2021-06-20,2022-06-20,1229862.96,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-05-21,true,true,expired,2,3
CON-04153,CUS-0059,SUP-0117,TIM,Time & Materials,2021-08-08,2024-08-07,7226731.24,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-07-08,true,true,active,0,1
CON-04154,CUS-0130,SUP-0027,CTN,Fixed Price,2023-03-10,2026-03-09,5748585.59,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2026-02-07,true,true,active,2,2
CON-04155,CUS-0162,SUP-0061,REE,Framework,2018-05-12,2020-05-11,7124773.61,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-04-11,true,true,expired,0,1
CON-04156,CUS-0123,SUP-0006,NIC,Volume Discount,2021-07-17,2022-07-17,12856969.1,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2022-06-17,true,true,expired,5,5
CON-04157,CUS-0237,SUP-0082,RBR,Volume Discount,2016-04-01,2019-04-01,2083673.75,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-03-02,true,true,expired,2,4
CON-04158,CUS-0103,SUP-0201,RBR,Fixed Price,2019-12-04,2020-12-03,8153519.75,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-11-03,true,true,expired,2,1
CON-04159,CUS-0218,SUP-0160,SEM,Cost Plus,2019-09-05,2021-09-04,11289737.6,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-08-05,true,true,expired,1,5
CON-04160,CUS-0078,SUP-0190,GLS,Fixed Price,2021-09-25,2024-09-24,8231314.93,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-08-25,true,true,active,1,3
CON-04161,CUS-0070,SUP-0168,NIC,Fixed Price,2015-01-12,2017-01-11,2292592.82,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2016-12-12,true,true,expired,0,4
CON-04162,CUS-0299,SUP-0008,ALM,Fixed Price,2016-10-01,2019-10-01,2480766.47,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-09-01,true,true,expired,2,4
